2018-04-23 09:00:44,613 [  13044]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.actions.GotoClassPresentationUpdater@5e5d414d 
2018-04-23 09:00:45,824 [  14255]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 2126 ms 
2018-04-23 09:00:46,018 [  14449]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-04-23 09:00:46,117 [  14548]   WARN - om.intellij.util.ProfilingUtil - Profiling agent is not enabled. Add -agentlib:yjpagent to idea.vmoptions if necessary to profile IDEA. 
2018-04-23 09:00:46,414 [  14845]   INFO - ntellij.internal.IconsLoadTime - PNG load time: total=50,40ms, average=0,50ms, median=2,04ms; number of icons: 100 
2018-04-23 09:00:46,533 [  14964]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:00:46,974 [  15405]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@4adb05be 
2018-04-23 09:00:46,977 [  15408]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=55,37ms, average=0,49ms, median=0,50ms; number of icons: 113 
2018-04-23 09:00:47,009 [  15440]   INFO - ellij.project.impl.ProjectImpl - 23 project components initialized in 25 ms 
2018-04-23 09:00:47,092 [  15523]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 116ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:47,268 [  15699]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 174ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:47,402 [  15833]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:00:47,445 [  15876]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:00:47,452 [  15883]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/intellij-plugin-save-actions' save-actions 
2018-04-23 09:00:48,873 [  17304]   INFO - j.ide.ui.OptionsTopHitProvider - 467 ms spent to cache options in project 
2018-04-23 09:00:50,791 [  19222]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 3811ms under project opening modal progress 
2018-04-23 09:00:50,833 [  19264]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 3 millis 
2018-04-23 09:00:50,879 [  19310]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 3940ms; general responsiveness: ok; EDT responsiveness: 1/4 sluggish 
2018-04-23 09:00:51,944 [  20375]   INFO - ellij.project.impl.ProjectImpl - 189 project components initialized in 659 ms 
2018-04-23 09:00:51,951 [  20382]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 6 ms 
2018-04-23 09:00:52,234 [  20665]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:00:53,105 [  21536]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=96,98ms, average=0,47ms, median=1,34ms; number of icons: 205 
2018-04-23 09:00:53,774 [  22205]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@3e4f7c44 
2018-04-23 09:00:53,776 [  22207]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 2ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:53,790 [  22221]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 14ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:53,851 [  22282]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-04-23 09:00:53,900 [  22331]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:00:53,994 [  22425]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 889ms under project opening modal progress 
2018-04-23 09:00:53,996 [  22427]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 0 millis 
2018-04-23 09:00:53,998 [  22429]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 893ms; general responsiveness: ok; EDT responsiveness: 0/1 sluggish, 1/1 very slow 
2018-04-23 09:00:54,051 [  22482]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:00:54,053 [  22484]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/goprojects/untitled2' untitled2 
2018-04-23 09:00:54,286 [  22717]   INFO - cloudConfig.CloudConfigManager - === StatusBar.start create === 
2018-04-23 09:00:54,596 [  23027]   INFO - j.ide.ui.OptionsTopHitProvider - 110 ms spent to cache options in project 
2018-04-23 09:00:54,722 [  23153]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-23 09:00:54,723 [  23154]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/user/IdeaProjects/testcpuandmemlimitfordocker] 
2018-04-23 09:00:54,906 [  23337]   INFO - ellij.project.impl.ProjectImpl - 189 project components initialized in 240 ms 
2018-04-23 09:00:54,923 [  23354]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 17 ms 
2018-04-23 09:00:55,196 [  23627]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:00:55,528 [  23959]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=104,31ms, average=0,47ms, median=0,94ms; number of icons: 224 
2018-04-23 09:00:55,659 [  24090]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@56facf1c 
2018-04-23 09:00:55,663 [  24094]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 3ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:55,722 [  24153]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-04-23 09:00:56,153 [  24584]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 625ms under project opening modal progress 
2018-04-23 09:00:56,156 [  24587]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 0 millis 
2018-04-23 09:00:56,158 [  24589]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 631ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:56,710 [  25141]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-23 09:00:56,711 [  25142]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [<Project>] 
2018-04-23 09:00:56,873 [  25304]   INFO - ellij.project.impl.ProjectImpl - 189 project components initialized in 274 ms 
2018-04-23 09:00:56,930 [  25361]   INFO - le.impl.ModuleManagerComponent - 3 module(s) loaded in 57 ms 
2018-04-23 09:00:57,212 [  25643]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 1549ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-04-23 09:00:57,442 [  25873]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:00:57,644 [  26075]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:00:58,088 [  26519]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=109,77ms, average=0,47ms, median=0,31ms; number of icons: 232 
2018-04-23 09:00:58,089 [  26520]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:00:58,090 [  26521]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/testcpuandmemlimitfordocker' testcpuandmemlimitfordocker 
2018-04-23 09:00:58,107 [  26538]   INFO - cloudConfig.CloudConfigManager - === StatusBar.start create === 
2018-04-23 09:00:58,235 [  26666]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@5633ec01 
2018-04-23 09:00:58,275 [  26706]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 40ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:00:58,716 [  27147]   INFO - j.ide.ui.OptionsTopHitProvider - 183 ms spent to cache options in project 
2018-04-23 09:00:58,880 [  27311]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@4ba89cdf 
2018-04-23 09:00:59,000 [  27431]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@406b815e 
2018-04-23 09:00:59,238 [  27669]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:00:59,238 [  27669]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/testcpuandmemlimitfordocker' testcpuandmemlimitfordocker 
2018-04-23 09:00:59,651 [  28082]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@5e69bd50 
2018-04-23 09:01:00,048 [  28479]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:01:00,050 [  28481]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/testcpuandmemlimitfordocker' testcpuandmemlimitfordocker 
2018-04-23 09:01:00,333 [  28764]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-04-23 09:01:01,153 [  29584]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 3065ms under project opening modal progress 
2018-04-23 09:01:01,470 [  29901]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 281 millis 
2018-04-23 09:01:01,480 [  29911]   INFO - tartup.impl.StartupManagerImpl - ExternalSystemStartupActivity run in 326ms under project opening modal progress 
2018-04-23 09:01:01,482 [  29913]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 3395ms; general responsiveness: ok; EDT responsiveness: 1/4 sluggish 
2018-04-23 09:01:01,842 [  30273]   INFO - ellij.project.impl.ProjectImpl - 189 project components initialized in 222 ms 
2018-04-23 09:01:01,852 [  30283]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 9 ms 
2018-04-23 09:01:01,949 [  30380]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 3674ms; general responsiveness: ok; EDT responsiveness: 1/4 sluggish 
2018-04-23 09:01:02,062 [  30493]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-23 09:01:02,136 [  30567]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:01:02,456 [  30887]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=111,79ms, average=0,47ms, median=0,67ms; number of icons: 236 
2018-04-23 09:01:02,462 [  30893]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:01:02,462 [  30893]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/jetbrains-open-in-git-host/jetbrains-open-in-git-host.ipr' jetbrains-open-in-git-host 
2018-04-23 09:01:02,503 [  30934]   INFO - cloudConfig.CloudConfigManager - === StatusBar.start create === 
2018-04-23 09:01:02,698 [  31129]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@381b9e09 
2018-04-23 09:01:02,700 [  31131]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 2ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:01:02,746 [  31177]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 46ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-23 09:01:02,864 [  31295]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-23 09:01:03,180 [  31611]   INFO - j.ide.ui.OptionsTopHitProvider - 113 ms spent to cache options in project 
2018-04-23 09:01:03,294 [  31725]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@3c02f9d8 
2018-04-23 09:01:03,302 [  31733]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-23 09:01:03,302 [  31733]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/user/IdeaProjects/test' test 
2018-04-23 09:01:03,306 [  31737]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-04-23 09:01:03,378 [  31809]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@16ed892f 
2018-04-23 09:01:03,388 [  31819]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 932ms under project opening modal progress 
2018-04-23 09:01:03,391 [  31822]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 0 millis 
2018-04-23 09:01:03,395 [  31826]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 940ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-04-23 09:01:03,794 [  32225]   INFO - j.ide.ui.OptionsTopHitProvider - 94 ms spent to cache options in project 
